interval_datetime,region_id,rrp,total_demand_mw,scheduled_generation_mw
2024-08-26 19:35:00,QLD1,85.21,6531.0,6066.6
2024-08-26 19:40:00,QLD1,77.81,6689.7,6461.6
2024-08-26 19:45:00,QLD1,102.85,6334.6,6164.8
2024-08-26 19:50:00,QLD1,106.07,6442.4,6246.3
2024-08-26 19:55:00,QLD1,90.92,6278.2,6068.2
2024-08-26 20:00:00,QLD1,94.5,6298.2,5846.6
2024-08-26 20:05:00,QLD1,109.9,6192.1,5903.8
2024-08-26 20:10:00,QLD1,108.41,6515.0,6036.8
2024-08-26 20:15:00,QLD1,129.27,5997.8,5734.0
2024-08-26 20:20:00,QLD1,76.59,6125.2,5773.8
2024-08-26 20:25:00,QLD1,65.12,6259.0,5761.7
2024-08-26 20:30:00,QLD1,71.45,6134.3,5751.8
2024-08-26 20:35:00,QLD1,88.7,5941.9,5491.4
2024-08-26 20:40:00,QLD1,101.33,6174.5,5925.5
2024-08-26 20:45:00,QLD1,81.48,5972.7,5652.4
2024-08-26 20:50:00,QLD1,63.88,5975.2,5635.5
2024-08-26 20:55:00,QLD1,67.08,6011.7,5753.2
2024-08-26 21:00:00,QLD1,122.72,5970.8,5806.2
2024-08-26 21:05:00,QLD1,78.34,5984.1,5584.1
2024-08-26 21:10:00,QLD1,33.58,6025.6,5826.4
2024-08-26 21:15:00,QLD1,119.75,5927.6,5719.0
2024-08-26 21:20:00,QLD1,99.65,5985.1,5544.3
2024-08-26 21:25:00,QLD1,94.98,5820.5,5647.1
2024-08-26 21:30:00,QLD1,109.04,5976.0,5587.1
2024-08-26 21:35:00,QLD1,112.6,6156.9,5980.3
2024-08-26 21:40:00,QLD1,82.65,6094.7,5651.9
2024-08-26 21:45:00,QLD1,117.26,5802.6,5424.4
2024-08-26 21:50:00,QLD1,116.83,5895.7,5745.5
2024-08-26 21:55:00,QLD1,90.42,6072.6,5906.1
2024-08-26 22:00:00,QLD1,100.06,6007.8,5653.7
2024-08-26 22:05:00,QLD1,68.92,6225.1,6012.0
2024-08-26 22:10:00,QLD1,114.33,5871.4,5668.7
2024-08-26 22:15:00,QLD1,97.84,5860.2,5550.6
2024-08-26 22:20:00,QLD1,119.47,5894.8,5738.2
2024-08-26 22:25:00,QLD1,140.71,6131.2,5798.9
2024-08-26 22:30:00,QLD1,68.95,5851.7,5733.2
2024-08-26 22:35:00,QLD1,89.16,5891.1,5670.5
2024-08-26 22:40:00,QLD1,109.99,6035.0,5851.2
2024-08-26 22:45:00,QLD1,112.02,6022.3,5687.8
2024-08-26 22:50:00,QLD1,93.42,6076.7,5876.8
2024-08-26 22:55:00,QLD1,50.48,5864.4,5639.0
2024-08-26 23:00:00,QLD1,41.45,5918.2,5591.2
2024-08-26 23:05:00,QLD1,66.94,6099.9,5953.8
2024-08-26 23:10:00,QLD1,100.29,6156.7,5689.0
2024-08-26 23:15:00,QLD1,96.22,5953.1,5656.1
2024-08-26 23:20:00,QLD1,86.99,6073.5,5740.9
2024-08-26 23:25:00,QLD1,107.28,5932.4,5545.2
2024-08-26 23:30:00,QLD1,84.0,6095.0,5947.9
2024-08-26 23:35:00,QLD1,83.16,5910.7,5525.9
2024-08-26 23:40:00,QLD1,122.02,6056.9,5727.1
2024-08-26 23:45:00,QLD1,99.92,6036.9,5811.9
2024-08-26 23:50:00,QLD1,88.9,6017.0,5736.2
2024-08-26 23:55:00,QLD1,121.91,6095.4,5773.0
2024-08-27 00:00:00,QLD1,83.89,6017.7,5803.0
2024-08-27 00:05:00,QLD1,62.6,6025.4,5746.4
2024-08-27 00:10:00,QLD1,80.82,5943.2,5786.2
2024-08-27 00:15:00,QLD1,58.93,6023.4,5729.2
2024-08-27 00:20:00,QLD1,126.83,6024.8,5730.7
2024-08-27 00:25:00,QLD1,73.83,6014.8,5721.3
2024-08-27 00:30:00,QLD1,116.06,6009.5,5857.0
2024-08-27 00:35:00,QLD1,111.99,5855.3,5680.4
2024-08-27 00:40:00,QLD1,85.06,5861.1,5434.9
2024-08-27 00:45:00,QLD1,75.23,6317.2,5815.3
2024-08-27 00:50:00,QLD1,113.18,5938.2,5502.3
2024-08-27 00:55:00,QLD1,123.42,5899.4,5755.1
2024-08-27 01:00:00,QLD1,120.05,6021.1,5806.8
2024-08-27 01:05:00,QLD1,88.17,6073.0,5817.7
2024-08-27 01:10:00,QLD1,85.87,5978.5,5576.7
2024-08-27 01:15:00,QLD1,78.28,5795.1,5655.3
2024-08-27 01:20:00,QLD1,117.87,5896.0,5584.7
2024-08-27 01:25:00,QLD1,64.42,5694.8,5458.0
2024-08-27 01:30:00,QLD1,94.6,5636.0,5519.5
2024-08-27 01:35:00,QLD1,87.63,5754.1,5522.9
2024-08-27 01:40:00,QLD1,95.53,5791.7,5351.2
2024-08-27 01:45:00,QLD1,70.96,5932.8,5531.4
2024-08-27 01:50:00,QLD1,78.46,5638.9,5361.8
2024-08-27 01:55:00,QLD1,109.9,5700.2,5411.0
2024-08-27 02:00:00,QLD1,91.31,5735.1,5320.3
2024-08-27 02:05:00,QLD1,69.2,5628.5,5427.3
2024-08-27 02:10:00,QLD1,83.18,5737.8,5446.9
2024-08-27 02:15:00,QLD1,133.42,5766.8,5454.9
2024-08-27 02:20:00,QLD1,127.43,5689.5,5384.6
2024-08-27 02:25:00,QLD1,33.13,5650.6,5485.1
2024-08-27 02:30:00,QLD1,82.04,5562.4,5297.6
2024-08-27 02:35:00,QLD1,101.29,5430.6,5095.7
2024-08-27 02:40:00,QLD1,108.62,5326.9,5082.2
2024-08-27 02:45:00,QLD1,87.73,5454.8,5319.6
2024-08-27 02:50:00,QLD1,71.54,5709.7,5442.2
2024-08-27 02:55:00,QLD1,85.23,5329.4,5080.7
2024-08-27 03:00:00,QLD1,5360.97,5439.5,5190.9
2024-08-27 03:05:00,QLD1,52.23,5613.9,5280.8
2024-08-27 03:10:00,QLD1,68.04,5482.5,5166.8
2024-08-27 03:15:00,QLD1,55.02,5642.7,5383.9
2024-08-27 03:20:00,QLD1,67.29,5577.9,5263.4
2024-08-27 03:25:00,QLD1,73.86,5645.0,5519.7
2024-08-27 03:30:00,QLD1,66.68,5557.6,5152.1
2024-08-27 03:35:00,QLD1,46.23,5547.8,5366.1
2024-08-27 03:40:00,QLD1,105.78,5574.4,5369.1
2024-08-27 03:45:00,QLD1,62.6,5603.6,5360.6
2024-08-27 03:50:00,QLD1,106.87,5712.3,5266.7
2024-08-27 03:55:00,QLD1,108.17,5850.9,5679.7
2024-08-27 04:00:00,QLD1,94.51,5710.0,5392.1
2024-08-27 04:05:00,QLD1,58.87,5853.2,5535.0
2024-08-27 04:10:00,QLD1,76.84,5723.7,5518.0
2024-08-27 04:15:00,QLD1,84.81,5993.0,5623.3
2024-08-27 04:20:00,QLD1,62.95,5839.9,5697.0
2024-08-27 04:25:00,QLD1,61.94,5905.6,5681.5
2024-08-27 04:30:00,QLD1,102.11,5610.1,5170.2
2024-08-27 04:35:00,QLD1,69.67,6004.3,5674.6
2024-08-27 04:40:00,QLD1,108.64,6219.2,5842.1
2024-08-27 04:45:00,QLD1,100.98,6002.9,5622.1
2024-08-27 04:50:00,QLD1,60.89,5925.1,5656.2
2024-08-27 04:55:00,QLD1,76.76,6059.4,5888.0
2024-08-27 05:00:00,QLD1,87.58,6149.6,5681.1
2024-08-27 05:05:00,QLD1,106.83,6051.3,5587.3
2024-08-27 05:10:00,QLD1,84.53,6057.5,5602.2
2024-08-27 05:15:00,QLD1,77.92,6069.4,5793.0
2024-08-27 05:20:00,QLD1,83.71,6066.4,5819.9
2024-08-27 05:25:00,QLD1,93.28,6197.8,5780.2
2024-08-27 05:30:00,QLD1,89.51,6143.6,5797.3
2024-08-27 05:35:00,QLD1,105.28,6412.8,6138.5
2024-08-27 05:40:00,QLD1,43.22,6326.8,5916.0
2024-08-27 05:45:00,QLD1,43.58,6338.8,6189.2
2024-08-27 05:50:00,QLD1,121.04,6371.2,5951.0
2024-08-27 05:55:00,QLD1,95.37,6308.2,6128.6
2024-08-27 06:00:00,QLD1,117.99,6561.7,6325.8
2024-08-27 06:05:00,QLD1,99.71,6340.3,6158.0
2024-08-27 06:10:00,QLD1,92.51,6395.9,6243.5
2024-08-27 06:15:00,QLD1,78.93,6356.9,6001.8
2024-08-27 06:20:00,QLD1,131.69,6337.6,5922.0
2024-08-27 06:25:00,QLD1,104.97,6550.6,6211.5
2024-08-27 06:30:00,QLD1,100.99,6586.4,6424.0
2024-08-27 06:35:00,QLD1,130.88,6368.2,6092.6
2024-08-27 06:40:00,QLD1,103.37,6333.8,6131.4
2024-08-27 06:45:00,QLD1,105.69,6608.1,6397.4
2024-08-27 06:50:00,QLD1,127.64,6499.7,6360.9
2024-08-27 06:55:00,QLD1,108.03,6867.4,6587.9
2024-08-27 07:00:00,QLD1,62.51,6684.3,6163.6
2024-08-27 07:05:00,QLD1,103.01,7103.9,6542.8
2024-08-27 07:10:00,QLD1,91.72,6868.3,6505.7
2024-08-27 07:15:00,QLD1,98.84,6616.2,6100.1
2024-08-27 07:20:00,QLD1,122.63,6730.9,6224.5
2024-08-27 07:25:00,QLD1,121.85,6726.2,6476.5
2024-08-27 07:30:00,QLD1,76.97,6842.2,6599.2
2024-08-27 07:35:00,QLD1,101.45,6973.0,6589.1
2024-08-27 07:40:00,QLD1,63.38,6846.4,6345.3
2024-08-27 07:45:00,QLD1,80.08,6894.1,6613.6
2024-08-27 07:50:00,QLD1,61.32,7060.9,6814.9
2024-08-27 07:55:00,QLD1,109.88,6777.1,6281.3
2024-08-27 08:00:00,QLD1,82.9,6852.5,6559.6
2024-08-27 08:05:00,QLD1,104.88,6814.5,6511.3
2024-08-27 08:10:00,QLD1,108.11,6988.5,6616.4
2024-08-27 08:15:00,QLD1,117.19,6724.6,6365.5
2024-08-27 08:20:00,QLD1,81.65,6997.3,6765.3
2024-08-27 08:25:00,QLD1,96.09,6999.0,6563.0
2024-08-27 08:30:00,QLD1,106.59,6870.7,6459.4
2024-08-27 08:35:00,QLD1,105.2,6960.1,6487.8
2024-08-27 08:40:00,QLD1,98.5,6773.3,6274.9
2024-08-27 08:45:00,QLD1,156.78,6917.8,6587.2
2024-08-27 08:50:00,QLD1,103.35,6851.4,6351.7
2024-08-27 08:55:00,QLD1,75.39,6681.6,6162.6
2024-08-27 09:00:00,QLD1,64.39,6643.7,6509.8
2024-08-27 09:05:00,QLD1,70.83,6755.6,6559.5
2024-08-27 09:10:00,QLD1,67.36,6475.4,6345.0
2024-08-27 09:15:00,QLD1,79.09,6457.3,6287.0
2024-08-27 09:20:00,QLD1,122.81,6524.1,6157.7
2024-08-27 09:25:00,QLD1,118.31,6427.9,6117.2
2024-08-27 09:30:00,QLD1,90.67,6584.8,6300.4
2024-08-27 09:35:00,QLD1,60.25,6383.0,6227.2
2024-08-27 09:40:00,QLD1,93.13,6433.4,6285.0
2024-08-27 09:45:00,QLD1,54.83,6424.3,6197.9
2024-08-27 09:50:00,QLD1,74.49,6448.2,5978.6
2024-08-27 09:55:00,QLD1,82.69,6301.7,5805.8
2024-08-27 10:00:00,QLD1,111.3,6342.6,5893.8
2024-08-27 10:05:00,QLD1,85.08,6259.1,5764.0
2024-08-27 10:10:00,QLD1,-62.2,6326.7,6176.7
2024-08-27 10:15:00,QLD1,73.9,6474.4,5995.6
2024-08-27 10:20:00,QLD1,105.0,6220.3,6051.8
2024-08-27 10:25:00,QLD1,125.77,6160.8,5722.3
2024-08-27 10:30:00,QLD1,79.53,6107.3,5729.8
2024-08-27 10:35:00,QLD1,78.03,6177.0,5721.1
2024-08-27 10:40:00,QLD1,74.28,5992.1,5802.1
2024-08-27 10:45:00,QLD1,84.57,6163.4,5752.3
2024-08-27 10:50:00,QLD1,97.96,6029.3,5778.0
2024-08-27 10:55:00,QLD1,102.8,6070.8,5688.4
2024-08-27 11:00:00,QLD1,78.41,6222.0,5726.8
2024-08-27 11:05:00,QLD1,73.67,6150.7,5905.2
2024-08-27 11:10:00,QLD1,57.42,6121.5,5877.1
2024-08-27 11:15:00,QLD1,91.95,6127.1,5699.5
2024-08-27 11:20:00,QLD1,47.88,5826.3,5626.2
2024-08-27 11:25:00,QLD1,67.81,6025.0,5710.8
2024-08-27 11:30:00,QLD1,86.74,6024.3,5709.9
2024-08-27 11:35:00,QLD1,96.84,6037.8,5710.3
2024-08-27 11:40:00,QLD1,76.99,6128.5,5653.9
2024-08-27 11:45:00,QLD1,92.23,6137.1,5901.9
2024-08-27 11:50:00,QLD1,65.39,5888.2,5553.1
2024-08-27 11:55:00,QLD1,55.88,6261.7,6114.7
2024-08-27 12:00:00,QLD1,100.99,6218.2,5821.3
2024-08-27 12:05:00,QLD1,77.97,6098.5,5729.9
2024-08-27 12:10:00,QLD1,62.3,6105.3,5878.9
2024-08-27 12:15:00,QLD1,-9.48,5878.9,5705.8
2024-08-27 12:20:00,QLD1,89.7,6090.6,5763.3
2024-08-27 12:25:00,QLD1,71.44,5987.7,5729.9
2024-08-27 12:30:00,QLD1,85.8,5830.9,5418.9
2024-08-27 12:35:00,QLD1,67.05,6214.1,5733.9
2024-08-27 12:40:00,QLD1,120.75,5914.3,5615.5
2024-08-27 12:45:00,QLD1,96.12,5793.2,5572.6
2024-08-27 12:50:00,QLD1,65.35,5990.8,5674.6
2024-08-27 12:55:00,QLD1,105.04,5898.7,5559.2
2024-08-27 13:00:00,QLD1,100.53,5922.8,5770.1
2024-08-27 13:05:00,QLD1,82.39,6049.4,5635.4
2024-08-27 13:10:00,QLD1,-6.66,5846.3,5445.4
2024-08-27 13:15:00,QLD1,77.61,6052.6,5722.5
2024-08-27 13:20:00,QLD1,87.83,5960.0,5623.5
2024-08-27 13:25:00,QLD1,-42.93,6085.9,5694.8
2024-08-27 13:30:00,QLD1,82.12,6063.5,5815.5
2024-08-27 13:35:00,QLD1,55.85,6020.8,5858.2
2024-08-27 13:40:00,QLD1,61.25,6173.0,5847.7
2024-08-27 13:45:00,QLD1,103.56,5766.3,5469.7
2024-08-27 13:50:00,QLD1,82.28,6013.4,5694.6
2024-08-27 13:55:00,QLD1,86.39,6154.0,5769.3
2024-08-27 14:00:00,QLD1,64.52,5867.0,5714.4
2024-08-27 14:05:00,QLD1,93.63,6057.5,5882.7
2024-08-27 14:10:00,QLD1,101.05,6051.3,5698.4
2024-08-27 14:15:00,QLD1,89.74,5886.7,5693.9
2024-08-27 14:20:00,QLD1,92.97,6009.2,5767.1
2024-08-27 14:25:00,QLD1,72.9,5924.9,5464.8
2024-08-27 14:30:00,QLD1,98.59,6070.4,5735.5
2024-08-27 14:35:00,QLD1,102.84,5987.1,5674.6
2024-08-27 14:40:00,QLD1,74.5,6178.4,5958.7
2024-08-27 14:45:00,QLD1,73.9,6098.5,5722.6
2024-08-27 14:50:00,QLD1,85.89,5859.4,5478.8
2024-08-27 14:55:00,QLD1,76.37,5972.0,5814.7
2024-08-27 15:00:00,QLD1,84.7,6053.7,5832.8
2024-08-27 15:05:00,QLD1,111.79,6349.3,6191.4
2024-08-27 15:10:00,QLD1,56.72,6040.7,5576.3
2024-08-27 15:15:00,QLD1,94.56,6222.7,5920.2
2024-08-27 15:20:00,QLD1,48.84,6039.8,5756.4
2024-08-27 15:25:00,QLD1,109.96,6070.5,5808.3
2024-08-27 15:30:00,QLD1,95.03,6163.2,5956.9
2024-08-27 15:35:00,QLD1,43.72,6134.2,5658.2
2024-08-27 15:40:00,QLD1,52.36,6173.4,5686.7
2024-08-27 15:45:00,QLD1,105.0,6219.9,5791.2
2024-08-27 15:50:00,QLD1,94.24,6139.1,5904.8
2024-08-27 15:55:00,QLD1,105.87,6106.9,5748.6
2024-08-27 16:00:00,QLD1,94.99,6186.8,5878.9
2024-08-27 16:05:00,QLD1,111.84,6366.5,6044.9
2024-08-27 16:10:00,QLD1,131.82,6342.3,5869.0
2024-08-27 16:15:00,QLD1,57.8,6445.2,5984.4
2024-08-27 16:20:00,QLD1,110.98,6422.6,5920.9
2024-08-27 16:25:00,QLD1,60.04,6583.7,6226.0
2024-08-27 16:30:00,QLD1,113.26,6460.8,5960.2
2024-08-27 16:35:00,QLD1,63.8,6693.7,6513.9
2024-08-27 16:40:00,QLD1,95.44,6483.6,6016.2
2024-08-27 16:45:00,QLD1,100.96,6711.6,6360.0
2024-08-27 16:50:00,QLD1,128.44,6845.7,6552.3
2024-08-27 16:55:00,QLD1,114.33,6706.7,6451.7
2024-08-27 17:00:00,QLD1,104.23,6750.0,6449.7
2024-08-27 17:05:00,QLD1,111.01,6713.2,6323.5
2024-08-27 17:10:00,QLD1,106.42,6852.3,6363.0
2024-08-27 17:15:00,QLD1,116.86,7169.0,6828.6
2024-08-27 17:20:00,QLD1,101.07,7140.5,6602.9
2024-08-27 17:25:00,QLD1,105.45,6913.9,6572.7
2024-08-27 17:30:00,QLD1,69.67,6848.3,6502.3
2024-08-27 17:35:00,QLD1,69.62,6753.6,6475.8
2024-08-27 17:40:00,QLD1,82.56,6801.7,6331.8
2024-08-27 17:45:00,QLD1,91.6,7114.1,6660.8
2024-08-27 17:50:00,QLD1,81.02,6882.8,6413.8
2024-08-27 17:55:00,QLD1,132.46,6919.0,6729.1
2024-08-27 18:00:00,QLD1,64.3,7176.8,6634.1
2024-08-27 18:05:00,QLD1,107.0,7132.1,6873.2
2024-08-27 18:10:00,QLD1,126.33,7162.5,6919.4
2024-08-27 18:15:00,QLD1,139.44,6811.4,6328.4
2024-08-27 18:20:00,QLD1,99.64,7009.7,6527.3
2024-08-27 18:25:00,QLD1,141.04,7082.4,6603.0
2024-08-27 18:30:00,QLD1,108.93,7030.2,6857.9
2024-08-27 18:35:00,QLD1,132.71,7034.0,6593.8
2024-08-27 18:40:00,QLD1,97.52,7076.1,6653.5
2024-08-27 18:45:00,QLD1,90.81,6893.6,6613.0
2024-08-27 18:50:00,QLD1,131.79,6752.1,6396.8
2024-08-27 18:55:00,QLD1,136.35,7072.7,6801.0
2024-08-27 19:00:00,QLD1,75.08,6956.3,6742.9
2024-08-27 19:05:00,QLD1,147.02,6554.6,6209.1
2024-08-27 19:10:00,QLD1,75.04,6593.2,6302.8
2024-08-27 19:15:00,QLD1,142.26,6983.1,6767.2
2024-08-27 19:20:00,QLD1,58.92,6800.3,6529.7
2024-08-27 19:25:00,QLD1,114.32,6575.0,6302.7
2024-08-27 19:30:00,QLD1,86.65,6453.3,6046.0
2024-08-27 19:35:00,QLD1,103.56,6614.4,6108.7
2024-08-27 19:40:00,QLD1,100.43,6668.7,6342.3
2024-08-27 19:45:00,QLD1,29.95,6424.4,6186.4
2024-08-27 19:50:00,QLD1,117.44,6496.3,6321.9
2024-08-27 19:55:00,QLD1,67.62,6410.5,6087.0
2024-08-27 20:00:00,QLD1,82.74,6287.0,5885.4
2024-08-27 20:05:00,QLD1,88.32,6252.3,6052.9
2024-08-27 20:10:00,QLD1,84.24,6240.4,6032.6
2024-08-27 20:15:00,QLD1,93.74,6133.5,5722.0
2024-08-27 20:20:00,QLD1,108.85,6384.6,6052.6
2024-08-27 20:25:00,QLD1,75.73,6238.4,5932.5
2024-08-27 20:30:00,QLD1,91.1,6036.0,5605.5
2024-08-27 20:35:00,QLD1,115.78,6062.1,5939.9
2024-08-27 20:40:00,QLD1,73.86,6127.4,5770.9
2024-08-27 20:45:00,QLD1,70.66,5896.9,5469.9
2024-08-27 20:50:00,QLD1,85.22,6090.8,5780.1
2024-08-27 20:55:00,QLD1,101.32,5951.1,5551.5
2024-08-27 21:00:00,QLD1,93.06,6170.8,5763.6
2024-08-27 21:05:00,QLD1,89.5,5958.9,5619.8
2024-08-27 21:10:00,QLD1,114.85,6024.3,5598.9
2024-08-27 21:15:00,QLD1,104.36,6170.1,5958.1
2024-08-27 21:20:00,QLD1,60.72,6002.6,5727.7
2024-08-27 21:25:00,QLD1,93.25,6126.2,6001.8
2024-08-27 21:30:00,QLD1,57.26,6059.1,5854.5
2024-08-27 21:35:00,QLD1,85.02,5761.4,5497.0
2024-08-27 21:40:00,QLD1,75.32,6003.5,5535.4
2024-08-27 21:45:00,QLD1,131.87,5988.0,5629.5
2024-08-27 21:50:00,QLD1,88.06,6138.5,5980.3
2024-08-27 21:55:00,QLD1,115.79,6092.6,5871.8
2024-08-27 22:00:00,QLD1,54.71,5756.0,5488.2
2024-08-27 22:05:00,QLD1,107.79,5873.9,5469.6
2024-08-27 22:10:00,QLD1,114.7,5955.8,5672.6
2024-08-27 22:15:00,QLD1,122.72,6105.4,5756.1
2024-08-27 22:20:00,QLD1,83.78,6074.8,5873.9
2024-08-27 22:25:00,QLD1,79.57,6201.9,5742.6
2024-08-27 22:30:00,QLD1,88.72,5996.2,5709.0
2024-08-27 22:35:00,QLD1,107.47,5862.8,5707.7
2024-08-27 22:40:00,QLD1,78.14,6054.6,5647.9
2024-08-27 22:45:00,QLD1,100.78,5943.4,5595.5
2024-08-27 22:50:00,QLD1,108.31,6127.7,5945.5
2024-08-27 22:55:00,QLD1,79.87,6120.5,5646.2
2024-08-27 23:00:00,QLD1,83.54,6157.7,5928.4
2024-08-27 23:05:00,QLD1,77.35,5775.2,5479.5
2024-08-27 23:10:00,QLD1,123.53,5972.4,5824.4
2024-08-27 23:15:00,QLD1,64.8,6028.1,5587.6
2024-08-27 23:20:00,QLD1,81.57,6023.3,5747.1
2024-08-27 23:25:00,QLD1,87.52,6132.6,5897.7
2024-08-27 23:30:00,QLD1,107.08,6022.2,5848.9
2024-08-27 23:35:00,QLD1,114.58,5941.4,5652.8
2024-08-27 23:40:00,QLD1,74.94,5866.1,5504.0
2024-08-27 23:45:00,QLD1,54.17,6071.7,5702.1
2024-08-27 23:50:00,QLD1,114.57,6123.3,5927.0
2024-08-27 23:55:00,QLD1,42.48,5943.8,5610.3
2024-08-28 00:00:00,QLD1,122.27,6142.8,5983.6
2024-08-28 00:05:00,QLD1,42.75,5978.2,5792.1
2024-08-28 00:10:00,QLD1,103.09,6203.6,5729.2
2024-08-28 00:15:00,QLD1,79.29,6013.0,5801.5
2024-08-28 00:20:00,QLD1,89.78,5820.3,5678.5
2024-08-28 00:25:00,QLD1,124.11,6113.2,5756.3
2024-08-28 00:30:00,QLD1,105.79,5971.5,5572.7
2024-08-28 00:35:00,QLD1,88.01,6051.5,5689.8
2024-08-28 00:40:00,QLD1,88.5,5969.1,5562.7
2024-08-28 00:45:00,QLD1,85.1,6032.7,5891.3
2024-08-28 00:50:00,QLD1,110.51,5886.1,5748.3
2024-08-28 00:55:00,QLD1,101.66,6037.4,5576.3
2024-08-28 01:00:00,QLD1,98.74,5979.8,5750.8
2024-08-28 01:05:00,QLD1,64.11,6001.4,5719.7
2024-08-28 01:10:00,QLD1,76.79,5845.3,5388.0
2024-08-28 01:15:00,QLD1,68.71,5859.1,5514.1
2024-08-28 01:20:00,QLD1,41.37,5819.7,5440.7
2024-08-28 01:25:00,QLD1,101.61,5675.9,5438.9
2024-08-28 01:30:00,QLD1,123.76,5877.6,5755.7
2024-08-28 01:35:00,QLD1,77.03,5830.6,5512.3
2024-08-28 01:40:00,QLD1,82.77,5778.5,5629.9
2024-08-28 01:45:00,QLD1,100.58,5882.1,5480.5
2024-08-28 01:50:00,QLD1,113.92,5700.8,5329.4
2024-08-28 01:55:00,QLD1,102.26,5508.3,5308.6
2024-08-28 02:00:00,QLD1,85.24,5807.9,5466.4
2024-08-28 02:05:00,QLD1,108.47,5593.3,5413.5
2024-08-28 02:10:00,QLD1,87.43,5537.7,5098.8
2024-08-28 02:15:00,QLD1,74.61,5720.5,5495.1
2024-08-28 02:20:00,QLD1,96.4,5742.2,5620.6
2024-08-28 02:25:00,QLD1,81.5,5402.6,5077.3
2024-08-28 02:30:00,QLD1,89.94,5553.5,5249.9
2024-08-28 02:35:00,QLD1,97.71,5540.2,5303.2
2024-08-28 02:40:00,QLD1,69.72,5436.1,5043.1
2024-08-28 02:45:00,QLD1,67.24,5560.7,5180.3
2024-08-28 02:50:00,QLD1,83.61,5503.6,5326.7
2024-08-28 02:55:00,QLD1,72.51,5438.4,5232.0
2024-08-28 03:00:00,QLD1,6823.81,5599.0,5382.9
2024-08-28 03:05:00,QLD1,84.42,5476.1,5138.9
2024-08-28 03:10:00,QLD1,74.15,5529.0,5259.5
2024-08-28 03:15:00,QLD1,92.35,5542.7,5309.0
2024-08-28 03:20:00,QLD1,128.69,5648.8,5347.2
2024-08-28 03:25:00,QLD1,115.55,5676.3,5533.4
2024-08-28 03:30:00,QLD1,70.25,5656.5,5304.2
2024-08-28 03:35:00,QLD1,72.38,5535.1,5253.1
2024-08-28 03:40:00,QLD1,55.01,5510.5,5132.7
2024-08-28 03:45:00,QLD1,70.14,5510.6,5191.6
2024-08-28 03:50:00,QLD1,58.06,5880.8,5701.8
2024-08-28 03:55:00,QLD1,66.64,5454.8,5322.5
2024-08-28 04:00:00,QLD1,95.69,5505.5,5130.3
2024-08-28 04:05:00,QLD1,89.85,5717.6,5568.0
2024-08-28 04:10:00,QLD1,97.65,5893.7,5681.9
2024-08-28 04:15:00,QLD1,114.58,5720.9,5411.9
2024-08-28 04:20:00,QLD1,111.86,5947.1,5481.3
2024-08-28 04:25:00,QLD1,109.49,5776.1,5530.7
2024-08-28 04:30:00,QLD1,100.03,6145.6,5933.7
2024-08-28 04:35:00,QLD1,114.67,5747.2,5417.4
2024-08-28 04:40:00,QLD1,97.44,5897.1,5552.9
2024-08-28 04:45:00,QLD1,97.48,5855.2,5433.1
2024-08-28 04:50:00,QLD1,106.5,6041.7,5784.9
2024-08-28 04:55:00,QLD1,136.48,6057.7,5586.0
2024-08-28 05:00:00,QLD1,8.8,5794.1,5535.0
2024-08-28 05:05:00,QLD1,93.64,6072.8,5682.6
2024-08-28 05:10:00,QLD1,77.23,6153.7,5888.0
2024-08-28 05:15:00,QLD1,107.53,6062.0,5868.6
2024-08-28 05:20:00,QLD1,32.47,6080.3,5664.4
2024-08-28 05:25:00,QLD1,113.65,6303.6,6011.5
2024-08-28 05:30:00,QLD1,94.31,6175.8,5780.9
2024-08-28 05:35:00,QLD1,73.93,6082.3,5785.7
2024-08-28 05:40:00,QLD1,88.83,6256.6,5925.0
2024-08-28 05:45:00,QLD1,57.86,6198.2,5755.9
2024-08-28 05:50:00,QLD1,81.14,6194.4,5745.4
2024-08-28 05:55:00,QLD1,85.55,6486.8,6341.8
2024-08-28 06:00:00,QLD1,102.27,6091.3,5821.0
2024-08-28 06:05:00,QLD1,114.93,6131.3,5845.0
2024-08-28 06:10:00,QLD1,135.09,6221.9,5808.0
2024-08-28 06:15:00,QLD1,106.89,6402.4,6056.0
2024-08-28 06:20:00,QLD1,89.53,6397.2,5935.2
2024-08-28 06:25:00,QLD1,108.65,6770.5,6439.1
2024-08-28 06:30:00,QLD1,65.33,6555.1,6414.4
2024-08-28 06:35:00,QLD1,72.02,6713.7,6232.1
2024-08-28 06:40:00,QLD1,120.65,6469.7,6099.3
2024-08-28 06:45:00,QLD1,85.85,6648.0,6262.0
2024-08-28 06:50:00,QLD1,100.17,6739.2,6238.9
2024-08-28 06:55:00,QLD1,72.83,6529.6,6100.3
2024-08-28 07:00:00,QLD1,120.81,6902.0,6599.8
2024-08-28 07:05:00,QLD1,105.13,6760.5,6600.9
2024-08-28 07:10:00,QLD1,81.96,6688.5,6361.7
2024-08-28 07:15:00,QLD1,107.83,6996.3,6595.8
2024-08-28 07:20:00,QLD1,162.18,6872.8,6362.5
2024-08-28 07:25:00,QLD1,133.27,6947.5,6778.1
2024-08-28 07:30:00,QLD1,125.35,6751.0,6535.1
2024-08-28 07:35:00,QLD1,33.55,6697.4,6427.1
2024-08-28 07:40:00,QLD1,112.64,6666.8,6144.7
2024-08-28 07:45:00,QLD1,63.32,6821.8,6533.8
2024-08-28 07:50:00,QLD1,69.48,6795.5,6483.9
